wul;wvl;wgul;wgvl;time
-0.04186294419316133;1.1987978730839222;-0.16745177677264533;4.7951914923356895;2017-01-08 13:00:00
0.2423413721959975;0.2423413721959976;3.2716085246459663;3.271608524645968;2017-01-08 14:00:00
1.1094025614990248;1.0713376003818231;2.835139879386396;2.7378627565313254;2017-01-08 15:00:00
1.011807725519959;1.1639516416203075;3.4851154990131907;4.0091667655810586;2017-01-08 16:00:00
1.2019170860246213;2.4642952187360745;2.7794332614319375;5.6986826933271715;2017-01-08 17:00:00
0.27148784387154756;2.2110910514737685;0.7726961710190206;6.293105300348418;2017-01-08 18:00:00
-0.1614303668088113;3.080274894629032;-0.3721866790314263;7.101744895950269;2017-01-08 19:00:00
;;;;2017-01-08 20:00:00
-0.9535583100759352;3.5587280611829097;-2.040171268069442;7.6140228285773865;2017-01-08 21:00:00
-0.5246752155752568;3.7332581429895924;-1.2878391655029033;9.163451805519909;2017-01-08 22:00:00
-0.953488759538219;3.824234537096631;-2.2386257832636445;8.97863760883557;2017-01-08 23:00:00
-1.0842663453127255;2.978997300421299;-2.725318111191444;7.487749971329211;2017-01-09 00:00:00
-1.0590706303656698;3.259484243782238;-2.3299553868044733;7.170865336320924;2017-01-09 01:00:00
-1.598480298299906;2.121255002321139;-4.434493730767481;5.884771941923159;2017-01-09 02:00:00
-1.1466304215838472;1.2734620960948935;-4.8731792917313514;5.412213908403297;2017-01-09 03:00:00
-1.720053339892101;2.4564907488570213;-3.440106679784202;4.912981497714043;2017-01-09 04:00:00
-0.8089515001185787;2.349365746156551;-2.0084313106392306;5.832908059423162;2017-01-09 05:00:00
-0.43528834674570877;1.7458462017180278;-1.49241718884243;5.9857584058903806;2017-01-09 06:00:00
-0.4008093939922123;1.31098845585247;-1.978996382836549;6.473005500771571;2017-01-09 07:00:00
0.07172132986055574;1.0256628018233556;0.26895498697708375;3.8462355068375826;2017-01-09 08:00:00
-0.14618576208467998;1.190587489255106;-0.38634808550951116;3.146552650174209;2017-01-09 09:00:00
;;;;2017-01-09 10:00:00
-0.45010501790540963;1.385280803607451;-1.21793122492052;3.748406880349573;2017-01-09 11:00:00
-0.2861864812228674;2.0363226234488687;-0.7393150764924072;5.260500110576245;2017-01-09 12:00:00
-0.3124439314791273;1.7719575882474565;-0.9075752295346078;5.147114899194992;2017-01-09 13:00:00
0.24181369815231535;2.300703654244497;0.5731880252499324;5.4535197730239915;2017-01-09 14:00:00
0.3809584456504166;1.0466747271750512;1.7289652533365067;4.750292992563695;2017-01-09 15:00:00
0.5834727702982686;1.145129788663576;1.8671128649544595;3.664415323723443;2017-01-09 16:00:00
0.9065124218034768;1.2477073080528445;2.165557452086084;2.9806341247929065;2017-01-09 17:00:00
0.15539621469787068;2.2222694039506035;0.3765369817679174;5.384729709572615;2017-01-09 18:00:00
0.17930332465138932;2.564157004558389;0.5498635289309273;7.863414813979056;2017-01-09 19:00:00
;;;;2017-01-09 20:00:00
-1.2307888244090397;3.3815645031809343;-2.5494911362758677;7.00466932801765;2017-01-09 21:00:00
-0.7516838322179875;3.2559003843416683;-1.676833164178588;7.263162395839107;2017-01-09 22:00:00
-1.4846178751928332;3.183773307663226;-3.4037580553201545;7.299382705374227;2017-01-09 23:00:00
-1.8101075251933074;3.404317127753606;-3.5799904387156527;6.732982763779354;2017-01-10 00:00:00
-1.7253446977312188;2.7611286942771636;-4.8582074383484315;7.774757112833064;2017-01-10 01:00:00
-2.258051915131449;2.691041482122139;-5.3422203845792815;6.366610335752378;2017-01-10 02:00:00
-1.777277153454963;1.9738662489470844;-4.701184728493773;5.221194593989062;2017-01-10 03:00:00
-1.1500316929924543;2.583013473616377;-2.683407283649061;6.027031438438215;2017-01-10 04:00:00
-1.9848916336835316;1.0113528018503324;-5.191255041941545;2.645076558685485;2017-01-10 05:00:00
-1.273945207248826;0.7061593594328978;-3.6719597150113223;2.0354005066007055;2017-01-10 06:00:00
-0.8811909912708091;1.0501625296086394;-3.0290940324934073;3.6099336955296986;2017-01-10 07:00:00
-1.13440537298703;1.5054067758408083;-2.8875773130578954;3.831944520322058;2017-01-10 08:00:00
-0.7365178244138508;1.7351272591167335;-2.1091192244578454;4.968773514743373;2017-01-10 09:00:00
;;;;2017-01-10 10:00:00
